"","Name","Area","FIPS","Sector","Year","POW"
"2198","Louisiana","St.Tammany",22103,"Professional and Business Services",2007,7685
"2199","Louisiana","St.Tammany",22103,"Education and Health Services",2007,10391
"2200","Louisiana","St.Tammany",22103,"Leisure and Hospitality",2007,9676
"2201","Louisiana","St.Tammany",22103,"Other Services",2007,1980
"2202","Louisiana","Tangipahoa",22105,"Natural Resources and Mining",2001,221
"2203","Louisiana","Tangipahoa",22105,"Construction",2001,1495
"2204","Louisiana","Tangipahoa",22105,"Manufacturing",2001,2750
"2205","Louisiana","Tangipahoa",22105,"Trade~ Transportation~ and Utilities",2001,9818
"2206","Louisiana","Tangipahoa",22105,"Information",2001,629
"2207","Louisiana","Tangipahoa",22105,"Financial Activities",2001,904
"2208","Louisiana","Tangipahoa",22105,"Professional and Business Services",2001,1477
"2209","Louisiana","Tangipahoa",22105,"Education and Health Services",2001,3141
"2210","Louisiana","Tangipahoa",22105,"Leisure and Hospitality",2001,3146
"2211","Louisiana","Tangipahoa",22105,"Other Services",2001,1154
"2212","Louisiana","Tangipahoa",22105,"Natural Resources and Mining",2002,188
"2213","Louisiana","Tangipahoa",22105,"Construction",2002,1034
"2214","Louisiana","Tangipahoa",22105,"Manufacturing",2002,2924
"2215","Louisiana","Tangipahoa",22105,"Trade~ Transportation~ and Utilities",2002,9574
"2216","Louisiana","Tangipahoa",22105,"Information",2002,647
"2217","Louisiana","Tangipahoa",22105,"Financial Activities",2002,961
"2218","Louisiana","Tangipahoa",22105,"Professional and Business Services",2002,1849
"2219","Louisiana","Tangipahoa",22105,"Education and Health Services",2002,3272
"2220","Louisiana","Tangipahoa",22105,"Leisure and Hospitality",2002,3478
"2221","Louisiana","Tangipahoa",22105,"Other Services",2002,1072
"2222","Louisiana","Tangipahoa",22105,"Natural Resources and Mining",2003,187
"2223","Louisiana","Tangipahoa",22105,"Construction",2003,1055
"2224","Louisiana","Tangipahoa",22105,"Manufacturing",2003,3043
"2225","Louisiana","Tangipahoa",22105,"Trade~ Transportation~ and Utilities",2003,9632
"2226","Louisiana","Tangipahoa",22105,"Information",2003,629
"2227","Louisiana","Tangipahoa",22105,"Financial Activities",2003,997
"2228","Louisiana","Tangipahoa",22105,"Professional and Business Services",2003,1719
"2229","Louisiana","Tangipahoa",22105,"Education and Health Services",2003,3533
"2230","Louisiana","Tangipahoa",22105,"Leisure and Hospitality",2003,3642
"2231","Louisiana","Tangipahoa",22105,"Other Services",2003,1060
"2232","Louisiana","Tangipahoa",22105,"Natural Resources and Mining",2004,239
"2233","Louisiana","Tangipahoa",22105,"Construction",2004,1307
"2234","Louisiana","Tangipahoa",22105,"Manufacturing",2004,3003
"2235","Louisiana","Tangipahoa",22105,"Trade~ Transportation~ and Utilities",2004,9469
"2236","Louisiana","Tangipahoa",22105,"Information",2004,595
"2237","Louisiana","Tangipahoa",22105,"Financial Activities",2004,1102
"2238","Louisiana","Tangipahoa",22105,"Professional and Business Services",2004,2025
"2239","Louisiana","Tangipahoa",22105,"Education and Health Services",2004,3819
"2240","Louisiana","Tangipahoa",22105,"Leisure and Hospitality",2004,3848
"2241","Louisiana","Tangipahoa",22105,"Other Services",2004,1150
"2242","Louisiana","Tangipahoa",22105,"Natural Resources and Mining",2005,239
"2243","Louisiana","Tangipahoa",22105,"Construction",2005,1703
"2244","Louisiana","Tangipahoa",22105,"Manufacturing",2005,3134
"2245","Louisiana","Tangipahoa",22105,"Trade~ Transportation~ and Utilities",2005,9728
"2246","Louisiana","Tangipahoa",22105,"Information",2005,581
"2247","Louisiana","Tangipahoa",22105,"Financial Activities",2005,1204
"2248","Louisiana","Tangipahoa",22105,"Professional and Business Services",2005,2305
"2249","Louisiana","Tangipahoa",22105,"Education and Health Services",2005,4155
"2250","Louisiana","Tangipahoa",22105,"Leisure and Hospitality",2005,3869
"2251","Louisiana","Tangipahoa",22105,"Other Services",2005,1239
"2252","Louisiana","Tangipahoa",22105,"Natural Resources and Mining",2006,277
"2253","Louisiana","Tangipahoa",22105,"Construction",2006,1795
"2254","Louisiana","Tangipahoa",22105,"Manufacturing",2006,3133
"2255","Louisiana","Tangipahoa",22105,"Trade~ Transportation~ and Utilities",2006,10796
"2256","Louisiana","Tangipahoa",22105,"Information",2006,507
"2257","Louisiana","Tangipahoa",22105,"Financial Activities",2006,1569
"2258","Louisiana","Tangipahoa",22105,"Professional and Business Services",2006,3065
"2259","Louisiana","Tangipahoa",22105,"Education and Health Services",2006,4333
"2260","Louisiana","Tangipahoa",22105,"Leisure and Hospitality",2006,4139
"2261","Louisiana","Tangipahoa",22105,"Other Services",2006,1242
"2262","Louisiana","Tangipahoa",22105,"Natural Resources and Mining",2007,255
"2263","Louisiana","Tangipahoa",22105,"Construction",2007,2217
"2264","Louisiana","Tangipahoa",22105,"Manufacturing",2007,3115
"2265","Louisiana","Tangipahoa",22105,"Trade~ Transportation~ and Utilities",2007,10980
"2266","Louisiana","Tangipahoa",22105,"Information",2007,405
"2267","Louisiana","Tangipahoa",22105,"Financial Activities",2007,1562
"2268","Louisiana","Tangipahoa",22105,"Professional and Business Services",2007,3522
"2269","Louisiana","Tangipahoa",22105,"Education and Health Services",2007,4895
"2270","Louisiana","Tangipahoa",22105,"Leisure and Hospitality",2007,4082
"2271","Louisiana","Tangipahoa",22105,"Other Services",2007,1273
"2272","Louisiana","Terrebonne",22109,"Natural Resources and Mining",2001,5526
"2273","Louisiana","Terrebonne",22109,"Construction",2001,3076
"2274","Louisiana","Terrebonne",22109,"Manufacturing",2001,4445
"2275","Louisiana","Terrebonne",22109,"Trade~ Transportation~ and Utilities",2001,11011
"2276","Louisiana","Terrebonne",22109,"Information",2001,395
"2277","Louisiana","Terrebonne",22109,"Financial Activities",2001,3068
"2278","Louisiana","Terrebonne",22109,"Professional and Business Services",2001,2790
"2279","Louisiana","Terrebonne",22109,"Education and Health Services",2001,5534
"2280","Louisiana","Terrebonne",22109,"Leisure and Hospitality",2001,4086
"2281","Louisiana","Terrebonne",22109,"Other Services",2001,1574
"2282","Louisiana","Terrebonne",22109,"Natural Resources and Mining",2002,5509
"2283","Louisiana","Terrebonne",22109,"Construction",2002,3429
"2284","Louisiana","Terrebonne",22109,"Manufacturing",2002,4398
"2285","Louisiana","Terrebonne",22109,"Trade~ Transportation~ and Utilities",2002,11550
"2286","Louisiana","Terrebonne",22109,"Information",2002,470
"2287","Louisiana","Terrebonne",22109,"Financial Activities",2002,2943
"2288","Louisiana","Terrebonne",22109,"Professional and Business Services",2002,2996
"2289","Louisiana","Terrebonne",22109,"Education and Health Services",2002,5825
"2290","Louisiana","Terrebonne",22109,"Leisure and Hospitality",2002,4196
"2291","Louisiana","Terrebonne",22109,"Other Services",2002,1485
"2292","Louisiana","Terrebonne",22109,"Natural Resources and Mining",2003,5323
"2293","Louisiana","Terrebonne",22109,"Construction",2003,3762
"2294","Louisiana","Terrebonne",22109,"Manufacturing",2003,4422
"2295","Louisiana","Terrebonne",22109,"Trade~ Transportation~ and Utilities",2003,11210
"2296","Louisiana","Terrebonne",22109,"Information",2003,468
"2297","Louisiana","Terrebonne",22109,"Financial Activities",2003,2931
"2298","Louisiana","Terrebonne",22109,"Professional and Business Services",2003,3098
"2299","Louisiana","Terrebonne",22109,"Education and Health Services",2003,6065
"2300","Louisiana","Terrebonne",22109,"Leisure and Hospitality",2003,4073
"2301","Louisiana","Terrebonne",22109,"Other Services",2003,1499
"2302","Louisiana","Terrebonne",22109,"Natural Resources and Mining",2004,4740
"2303","Louisiana","Terrebonne",22109,"Construction",2004,3306
"2304","Louisiana","Terrebonne",22109,"Manufacturing",2004,4651
"2305","Louisiana","Terrebonne",22109,"Trade~ Transportation~ and Utilities",2004,11451
"2306","Louisiana","Terrebonne",22109,"Information",2004,498
"2307","Louisiana","Terrebonne",22109,"Financial Activities",2004,2859
"2308","Louisiana","Terrebonne",22109,"Professional and Business Services",2004,3540
"2309","Louisiana","Terrebonne",22109,"Education and Health Services",2004,5817
"2310","Louisiana","Terrebonne",22109,"Leisure and Hospitality",2004,4310
"2311","Louisiana","Terrebonne",22109,"Other Services",2004,1500
"2312","Louisiana","Terrebonne",22109,"Natural Resources and Mining",2005,5350
"2313","Louisiana","Terrebonne",22109,"Construction",2005,3097
"2314","Louisiana","Terrebonne",22109,"Manufacturing",2005,5505
"2315","Louisiana","Terrebonne",22109,"Trade~ Transportation~ and Utilities",2005,11816
"2316","Louisiana","Terrebonne",22109,"Information",2005,494
"2317","Louisiana","Terrebonne",22109,"Financial Activities",2005,2925
"2318","Louisiana","Terrebonne",22109,"Professional and Business Services",2005,3987
"2319","Louisiana","Terrebonne",22109,"Education and Health Services",2005,4973
"2320","Louisiana","Terrebonne",22109,"Leisure and Hospitality",2005,4850
"2321","Louisiana","Terrebonne",22109,"Other Services",2005,1433
"2322","Louisiana","Terrebonne",22109,"Natural Resources and Mining",2006,6330
"2323","Louisiana","Terrebonne",22109,"Construction",2006,3899
"2324","Louisiana","Terrebonne",22109,"Manufacturing",2006,6559
"2325","Louisiana","Terrebonne",22109,"Trade~ Transportation~ and Utilities",2006,12088
"2326","Louisiana","Terrebonne",22109,"Information",2006,465
"2327","Louisiana","Terrebonne",22109,"Financial Activities",2006,3396
"2328","Louisiana","Terrebonne",22109,"Professional and Business Services",2006,4942
"2329","Louisiana","Terrebonne",22109,"Education and Health Services",2006,5267
"2330","Louisiana","Terrebonne",22109,"Leisure and Hospitality",2006,4984
"2331","Louisiana","Terrebonne",22109,"Other Services",2006,1884
"2332","Louisiana","Terrebonne",22109,"Natural Resources and Mining",2007,5970
"2333","Louisiana","Terrebonne",22109,"Construction",2007,3545
"2334","Louisiana","Terrebonne",22109,"Manufacturing",2007,7212
"2335","Louisiana","Terrebonne",22109,"Trade~ Transportation~ and Utilities",2007,12564
"2336","Louisiana","Terrebonne",22109,"Information",2007,430
"2337","Louisiana","Terrebonne",22109,"Financial Activities",2007,3360
"2338","Louisiana","Terrebonne",22109,"Professional and Business Services",2007,5469
"2339","Louisiana","Terrebonne",22109,"Education and Health Services",2007,5498
"2340","Louisiana","Terrebonne",22109,"Leisure and Hospitality",2007,4959
"2341","Louisiana","Terrebonne",22109,"Other Services",2007,2370
"2342","Louisiana","WestBatonRouge",22121,"Natural Resources and Mining",2001,115
"2343","Louisiana","WestBatonRouge",22121,"Construction",2001,1402
"2344","Louisiana","WestBatonRouge",22121,"Manufacturing",2001,2480
"2345","Louisiana","WestBatonRouge",22121,"Trade~ Transportation~ and Utilities",2001,2871
"2346","Louisiana","WestBatonRouge",22121,"Information",2001,88
"2347","Louisiana","WestBatonRouge",22121,"Financial Activities",2001,164
"2348","Louisiana","WestBatonRouge",22121,"Professional and Business Services",2001,306
"2349","Louisiana","WestBatonRouge",22121,"Education and Health Services",2001,321
"2350","Louisiana","WestBatonRouge",22121,"Leisure and Hospitality",2001,975
"2351","Louisiana","WestBatonRouge",22121,"Other Services",2001,331
"2352","Louisiana","WestBatonRouge",22121,"Natural Resources and Mining",2002,162
"2353","Louisiana","WestBatonRouge",22121,"Construction",2002,1363
"2354","Louisiana","WestBatonRouge",22121,"Manufacturing",2002,2286
"2355","Louisiana","WestBatonRouge",22121,"Trade~ Transportation~ and Utilities",2002,2740
"2356","Louisiana","WestBatonRouge",22121,"Financial Activities",2002,130
"2357","Louisiana","WestBatonRouge",22121,"Professional and Business Services",2002,293
"2358","Louisiana","WestBatonRouge",22121,"Education and Health Services",2002,330
"2359","Louisiana","WestBatonRouge",22121,"Leisure and Hospitality",2002,1072
"2360","Louisiana","WestBatonRouge",22121,"Other Services",2002,360
"2361","Louisiana","WestBatonRouge",22121,"Natural Resources and Mining",2003,146
"2362","Louisiana","WestBatonRouge",22121,"Construction",2003,1347
"2363","Louisiana","WestBatonRouge",22121,"Manufacturing",2003,1929
"2364","Louisiana","WestBatonRouge",22121,"Trade~ Transportation~ and Utilities",2003,2666
"2365","Louisiana","WestBatonRouge",22121,"Information",2003,68
"2366","Louisiana","WestBatonRouge",22121,"Financial Activities",2003,403
"2367","Louisiana","WestBatonRouge",22121,"Professional and Business Services",2003,455
"2368","Louisiana","WestBatonRouge",22121,"Education and Health Services",2003,350
"2369","Louisiana","WestBatonRouge",22121,"Leisure and Hospitality",2003,979
"2370","Louisiana","WestBatonRouge",22121,"Other Services",2003,250
"2371","Louisiana","WestBatonRouge",22121,"Natural Resources and Mining",2004,135
"2372","Louisiana","WestBatonRouge",22121,"Construction",2004,1169
"2373","Louisiana","WestBatonRouge",22121,"Manufacturing",2004,1978
"2374","Louisiana","WestBatonRouge",22121,"Trade~ Transportation~ and Utilities",2004,2625
"2375","Louisiana","WestBatonRouge",22121,"Information",2004,63
"2376","Louisiana","WestBatonRouge",22121,"Financial Activities",2004,416
"2377","Louisiana","WestBatonRouge",22121,"Professional and Business Services",2004,482
"2378","Louisiana","WestBatonRouge",22121,"Education and Health Services",2004,331
"2379","Louisiana","WestBatonRouge",22121,"Leisure and Hospitality",2004,1089
"2380","Louisiana","WestBatonRouge",22121,"Other Services",2004,259
"2381","Louisiana","WestBatonRouge",22121,"Natural Resources and Mining",2005,143
"2382","Louisiana","WestBatonRouge",22121,"Construction",2005,1462
"2383","Louisiana","WestBatonRouge",22121,"Manufacturing",2005,1261
"2384","Louisiana","WestBatonRouge",22121,"Trade~ Transportation~ and Utilities",2005,2747
"2385","Louisiana","WestBatonRouge",22121,"Information",2005,65
"2386","Louisiana","WestBatonRouge",22121,"Financial Activities",2005,341
"2387","Louisiana","WestBatonRouge",22121,"Professional and Business Services",2005,469
"2388","Louisiana","WestBatonRouge",22121,"Education and Health Services",2005,402
"2389","Louisiana","WestBatonRouge",22121,"Leisure and Hospitality",2005,1139
"2390","Louisiana","WestBatonRouge",22121,"Other Services",2005,357
"2391","Louisiana","WestBatonRouge",22121,"Natural Resources and Mining",2006,124
"2392","Louisiana","WestBatonRouge",22121,"Construction",2006,1760
"2393","Louisiana","WestBatonRouge",22121,"Manufacturing",2006,1189
"2394","Louisiana","WestBatonRouge",22121,"Trade~ Transportation~ and Utilities",2006,3068
"2395","Louisiana","WestBatonRouge",22121,"Financial Activities",2006,333
"2396","Louisiana","WestBatonRouge",22121,"Professional and Business Services",2006,602
"2397","Louisiana","WestBatonRouge",22121,"Education and Health Services",2006,389
"2398","Louisiana","WestBatonRouge",22121,"Leisure and Hospitality",2006,1052
"2399","Louisiana","WestBatonRouge",22121,"Other Services",2006,309
"2400","Louisiana","WestBatonRouge",22121,"Natural Resources and Mining",2007,137
